,umap1,umap2,umap3,time
E2741_588,12.583902,-0.6252414,0.5700724,0.5885885885885885
E2742_820,9.111893,7.924542,5.2226486,0.8208208208208209
E2743_912,12.47908,-0.017211745,2.2306168,0.9129129129129129
E2744_336,9.082324,7.963341,5.222803,0.33633633633633636
E2745_409,11.244459,3.869942,8.800934,0.4094094094094094
E2746_721,10.891975,4.957309,5.4888344,0.7217217217217218
E2747_415,12.410087,-0.43407467,-0.18113898,0.41541541541541543
E2748_875,9.621819,5.7505436,1.6915572,0.8758758758758759
E2749_578,12.023678,1.5470144,7.7639537,0.5785785785785785
E2750_122,1.1512815,8.609923,2.1704154,0.12212212212212212
E2751_418,-4.4648485,2.2842379,4.027224,0.4184184184184184
E2752_813,12.18433,0.2417992,7.675942,0.8138138138138138
E2753_203,12.483526,-1.4198809,5.5733466,0.2032032032032032
E2754_248,1.877387,8.640964,1.1905376,0.24824824824824826
E2755_482,10.64794,5.1197333,3.9376934,0.4824824824824825
E2756_669,8.578246,6.65781,1.5068947,0.6696696696696697
E2757_606,11.150477,4.244954,8.302857,0.6066066066066066
E2758_113,2.24879,8.857068,1.887081,0.11311311311311312
E2759_609,12.343802,-2.2913697,7.21651,0.6096096096096096
E2760_49,-3.203456,9.54325,6.242848,0.04904904904904905
E2761_228,10.390742,5.8527164,7.7122264,0.22822822822822822
E2762_328,8.648682,6.677986,1.631882,0.3283283283283283
E2763_95,-2.3554375,4.48837,3.8333347,0.09509509509509509
E2764_135,-3.2134287,0.5712515,3.6443758,0.13513513513513514
E2765_863,12.36665,0.13946225,5.406226,0.8638638638638638
E2766_830,12.10838,1.5489972,5.4849496,0.8308308308308309
E2767_733,8.739129,8.09552,4.1974263,0.7337337337337337
E2768_267,9.123198,7.666217,4.3738737,0.2672672672672673
E2769_825,11.991246,0.9334607,-0.28154007,0.8258258258258259
E2770_948,10.716129,5.4128003,5.7967916,0.948948948948949
E2771_366,12.456375,-2.667199,6.668049,0.3663663663663664
E2772_927,12.263369,0.04184129,7.2590737,0.9279279279279279
E2773_83,-1.6039556,6.036022,3.6835847,0.08308308308308308
E2774_744,11.8343725,-0.8238556,9.426729,0.7447447447447447
E2775_618,10.6450405,4.8535504,9.241976,0.6186186186186187
E2776_260,9.283317,7.4270353,4.382706,0.2602602602602603
E2777_811,10.947448,4.856928,5.266803,0.8118118118118118
E2778_375,12.440645,-0.1346559,0.2966018,0.37537537537537535
E2779_997,10.944456,4.5385604,4.255159,0.997997997997998
E2780_128,3.4743345,8.851342,-0.31191894,0.12812812812812813
E2781_563,12.252836,0.7643836,4.4854436,0.5635635635635635
E2782_204,10.206574,5.0400133,1.7716569,0.2042042042042042
E2783_332,-4.4292765,2.3983393,4.5291505,0.33233233233233234
E2784_227,1.962709,8.665932,1.1262342,0.22722722722722724
E2785_537,-4.33841,2.2802713,4.8953514,0.5375375375375375
E2786_990,8.199142,6.6284285,1.0310854,0.990990990990991
E2787_597,10.202457,4.2536497,-0.081679985,0.5975975975975976
E2788_206,-2.5895991,1.0679356,3.5627418,0.2062062062062062
E2789_923,8.420188,6.821398,1.5772649,0.923923923923924
E2790_467,12.394774,-0.25308156,-0.1942516,0.4674674674674675
E2791_256,-3.036432,3.8476503,4.326155,0.25625625625625625
E2792_518,11.284498,3.9946477,4.6925306,0.5185185185185185
E2793_260,10.054503,4.10325,-0.6822248,0.2602602602602603
E2794_653,-3.532711,0.7082853,3.787815,0.6536536536536537
E2795_932,8.788867,8.199833,4.601803,0.9329329329329329
E2796_752,9.033636,7.9641027,4.867724,0.7527527527527528
E2797_530,11.39517,3.1945636,2.8420208,0.5305305305305306
E2798_509,11.633993,2.4327953,2.3460424,0.5095095095095095
E2799_374,2.952367,8.876625,0.58546937,0.3743743743743744
E2800_865,10.355915,6.006113,5.49395,0.8658658658658659
E2801_999,-2.86578,0.43538633,4.5869546,1.0
E2802_34,-1.0480648,9.458341,4.9566746,0.03403403403403404
E2803_58,-3.8205614,8.391953,6.61267,0.05805805805805806
E2804_660,12.014468,1.5987022,7.7002945,0.6606606606606606
E2805_192,10.504938,4.6721125,2.0639129,0.1921921921921922
E2806_191,-2.469663,1.8436905,3.4829462,0.19119119119119118
E2807_137,-4.6793675,1.1451881,4.4860654,0.13713713713713713
E2808_977,10.550181,4.6294584,9.813899,0.977977977977978
E2809_671,-2.7461996,0.98886406,3.5628672,0.6716716716716716
E2810_646,12.160367,1.203596,6.7394605,0.6466466466466466
E2811_161,1.8719844,9.160087,1.4472511,0.16116116116116116
E2812_746,12.004515,1.3837379,1.5173303,0.7467467467467468
E2813_533,11.035214,4.40193,8.585912,0.5335335335335335
E2814_992,12.380826,-0.19116022,6.0107393,0.992992992992993
E2815_240,10.06461,4.3687162,-0.20333396,0.24024024024024024
E2816_638,10.666071,5.123616,4.0303802,0.6386386386386387
E2817_118,-3.1822932,3.6914499,4.494616,0.11811811811811812
E2818_400,1.1545666,8.609669,2.169198,0.4004004004004004
E2819_447,-3.1166089,1.1636208,3.669074,0.44744744744744747
E2820_664,10.053987,6.4205174,7.3412905,0.6646646646646647
E2821_458,11.864858,1.8426894,2.3316705,0.45845845845845845
E2822_831,11.984716,0.9278715,8.735608,0.8318318318318318
E2823_328,11.858853,1.187204,-0.3724256,0.3283283283283283
E2824_280,-4.181579,2.7455392,4.3578777,0.2802802802802803
E2825_200,0.28133813,8.220089,2.6355312,0.2002002002002002
E2826_843,-3.4959247,1.335592,5.2253036,0.8438438438438438
E2827_987,-4.420908,2.3422098,4.3304214,0.987987987987988
E2828_870,12.450159,0.02517992,1.9376097,0.8708708708708709
E2829_158,-1.5164876,6.02838,3.5597537,0.15815815815815815
E2830_99,-2.106389,5.915109,4.3772244,0.0990990990990991
E2831_816,-2.3700225,2.0297399,4.356211,0.8168168168168168
E2832_442,11.761851,1.9299662,1.2039108,0.44244244244244246
E2833_631,11.138184,4.5657487,6.6325097,0.6316316316316316
E2834_148,2.5939233,8.872209,1.5079222,0.14814814814814814
E2835_777,11.305836,3.9857905,8.008616,0.7777777777777778
E2836_818,11.383855,3.9880502,6.2327275,0.8188188188188188
E2837_920,10.691586,5.4518843,5.7315483,0.9209209209209209
E2838_913,12.506661,-0.31396636,0.57551205,0.913913913913914
E2839_721,10.610272,5.5107527,7.544594,0.7217217217217218
E2840_981,12.096189,0.98961383,0.32183838,0.9819819819819819
E2841_576,10.351275,4.0342283,-0.14299215,0.5765765765765766
E2842_609,11.777977,2.7904868,5.3830547,0.6096096096096096
E2843_689,12.35039,-0.09279451,5.827633,0.6896896896896897
E2844_90,-2.7838292,9.552641,5.9476204,0.09009009009009009
E2845_539,-2.4832191,2.295503,4.2432094,0.5395395395395396
E2846_465,8.627728,6.5257473,1.3788214,0.46546546546546547
E2847_145,0.82121456,8.218408,1.8970115,0.14514514514514515
E2848_499,11.08278,2.5264618,10.537232,0.4994994994994995
E2849_835,11.750892,2.3310454,3.1610274,0.8358358358358359
E2850_606,12.218899,0.7173842,0.9509405,0.6066066066066066
E2851_888,11.828917,2.4151502,8.477808,0.8888888888888888
E2852_604,8.206268,6.6082726,1.0084105,0.6046046046046046
E2853_277,-4.3333206,0.9150246,4.233326,0.2772772772772773
E2854_642,11.370981,1.7987974,10.326528,0.6426426426426426
E2855_993,10.487298,4.70407,2.0678606,0.993993993993994
E2856_109,-0.12363813,8.427082,3.2206726,0.1091091091091091
E2857_814,11.830524,1.9383276,2.3988075,0.8148148148148148
E2858_80,-2.5402873,5.15543,4.6533155,0.08008008008008008
E2859_392,11.5552025,0.6112153,10.137147,0.3923923923923924
E2860_660,11.6689005,3.1872435,5.9387074,0.6606606606606606
E2861_257,12.533423,-0.30643684,1.17623,0.25725725725725723
E2862_678,10.189753,6.1426706,7.8038454,0.6786786786786787
E2863_752,9.055073,7.6935854,4.178298,0.7527527527527528
E2864_579,11.124512,2.5597131,-0.77839226,0.5795795795795796
E2865_508,-3.269674,0.8843421,5.4351554,0.5085085085085085
E2866_758,12.279533,0.5908849,6.2891674,0.7587587587587588
E2867_433,11.2401085,3.7298274,3.3517666,0.43343343343343343
E2868_591,11.935358,2.2860994,7.2239733,0.5915915915915916
E2869_586,12.355976,-1.2707309,6.8531775,0.5865865865865866
E2870_612,11.585485,3.3110828,7.762759,0.6126126126126126
E2871_895,12.135304,-1.0516669,8.219222,0.8958958958958959
E2872_958,12.050214,1.1847807,8.009629,0.958958958958959
E2873_56,-3.635746,8.573348,6.4492464,0.056056056056056056
E2874_607,11.692029,2.186337,9.277021,0.6076076076076076
E2875_114,2.9624083,8.989993,0.31527266,0.11411411411411411
E2876_671,10.679607,3.98625,1.0761167,0.6716716716716716
E2877_993,9.035447,8.013841,5.1527376,0.993993993993994
E2878_761,-3.3851078,2.3779418,5.2588305,0.7617617617617618
E2879_486,12.622032,-0.7313952,0.83359236,0.4864864864864865
E2880_36,-3.3840725,9.308757,6.406597,0.036036036036036036
E2881_781,12.002357,2.0456169,6.1477857,0.7817817817817818
E2882_101,0.12743655,8.859127,3.2396162,0.1011011011011011
E2883_965,12.495965,-2.3506286,6.5318847,0.965965965965966
E2884_457,2.4945245,8.885683,1.395224,0.4574574574574575
E2885_208,0.2734787,8.076324,2.523537,0.2082082082082082
E2886_459,11.901993,2.286338,4.974174,0.4594594594594595
E2887_963,-4.3111978,1.1951531,3.7660859,0.963963963963964
E2888_263,11.894714,1.6363878,0.6179992,0.26326326326326327
E2889_225,-3.3542633,3.4413433,4.656606,0.22522522522522523
E2890_953,10.4006605,5.0099382,2.4127264,0.953953953953954
E2891_669,-3.1121213,3.6130369,4.3100986,0.6696696696696697
E2892_414,9.264612,5.911519,1.3290024,0.4144144144144144
E2893_501,10.659198,5.04351,8.824442,0.5015015015015015
E2894_69,-2.1965075,9.726139,5.5965853,0.06906906906906907
E2895_790,11.55156,2.6046705,2.2442424,0.7907907907907908
E2896_634,-2.958329,1.8530031,5.102666,0.6346346346346347
E2897_621,9.8046665,6.8889747,5.705275,0.6216216216216216
E2898_723,-3.6260626,2.3061132,4.0363674,0.7237237237237237
E2899_844,10.636833,4.921461,9.142289,0.8448448448448449
E2900_412,9.963916,6.0091095,3.339759,0.4124124124124124
E2901_324,10.76599,5.344596,5.8153453,0.32432432432432434
E2902_768,-3.0287707,1.817399,5.126557,0.7687687687687688
E2903_163,3.2845304,8.659157,1.5482451,0.16316316316316315
E2904_170,1.7840272,8.914983,1.5093112,0.17017017017017017
E2905_367,12.338325,0.41742787,5.555505,0.36736736736736736
E2906_234,8.534823,6.5230036,1.2698584,0.23423423423423423
E2907_324,-3.7000046,0.46453404,4.2757816,0.32432432432432434
E2908_706,-4.02866,1.3347352,3.5426412,0.7067067067067067
E2909_159,2.6021788,8.849313,0.9311153,0.15915915915915915
E2910_174,3.1744287,8.898968,0.1320184,0.17417417417417416
E2911_597,-3.715757,0.43193635,4.269657,0.5975975975975976
E2912_872,-2.612227,1.0078504,4.979751,0.8728728728728729
E2913_458,-2.7306354,3.2071056,4.479882,0.45845845845845845
E2914_585,12.424189,-0.10624881,0.22529049,0.5855855855855856
E2915_173,4.876128,8.316703,0.34022114,0.17317317317317318
E2916_937,11.928779,1.7088015,2.5547826,0.9379379379379379
E2917_105,-2.2839885,6.1289825,4.7109303,0.10510510510510511
E2918_388,11.14688,2.6994781,-0.52469766,0.3883883883883884
E2919_476,12.364834,0.11121561,5.1771092,0.47647647647647645
E2920_308,10.580474,5.6450734,6.899243,0.3083083083083083
E2921_340,12.292918,-0.7873696,7.2649345,0.34034034034034033
E2922_374,12.45152,0.12329277,2.1856618,0.3743743743743744
E2923_146,3.9530206,8.68247,-0.6276677,0.14614614614614616
E2924_626,-3.451045,2.7132232,5.008833,0.6266266266266266
E2925_144,2.248566,8.865628,1.8580096,0.14414414414414414
E2926_808,12.492088,-0.1325333,1.3741788,0.8088088088088088
E2927_121,-4.079739,2.2011635,5.2329316,0.12112112112112113
E2928_601,12.548897,-0.3405249,1.3901113,0.6016016016016016
E2929_294,-3.4802368,2.2582471,3.6849215,0.29429429429429427
E2930_166,8.713197,6.9010115,2.1530662,0.16616616616616617
E2931_60,-0.24413334,8.966203,3.628967,0.06006006006006006
E2932_524,9.265543,7.4477086,4.3592167,0.5245245245245245
E2933_224,10.8709955,4.828063,8.342425,0.22422422422422422
E2934_683,12.285584,0.68519455,5.1390443,0.6836836836836837
E2935_169,-2.4986882,4.3174033,3.8943737,0.16916916916916916
E2936_397,12.276935,0.30625772,6.8161044,0.3973973973973974
E2937_360,11.859753,1.5744327,0.37281135,0.36036036036036034
E2938_321,10.117519,6.195936,7.9999156,0.3213213213213213
E2939_795,10.004704,5.9357643,3.2975013,0.7957957957957958
E2940_640,11.95618,-0.7104268,9.037137,0.6406406406406406
E2941_124,-0.011718128,8.9893465,3.4213328,0.12412412412412413
E2942_539,11.254594,4.2194543,5.322343,0.5395395395395396
E2943_243,10.978233,4.908417,6.518728,0.24324324324324326
E2944_550,11.586556,3.137271,8.324626,0.5505505505505506
E2945_297,10.808319,5.117159,4.879968,0.2972972972972973
E2946_124,-2.7782073,2.4431953,5.153451,0.12412412412412413
E2947_246,10.045977,5.4438877,2.1741707,0.24624624624624625
E2948_563,12.480677,-2.5458417,6.4601283,0.5635635635635635
E2949_730,11.902339,1.4489862,0.27437893,0.7307307307307307
E2950_32,-3.3541114,9.406128,6.369306,0.03203203203203203
E2951_934,-3.5931718,2.3142853,5.3689485,0.934934934934935
E2952_566,11.028397,4.5742927,4.772856,0.5665665665665666
E2953_880,12.619622,-0.7450116,0.84559447,0.8808808808808809
E2954_545,9.814411,5.8305364,2.3391147,0.5455455455455456
E2955_345,11.192713,4.2632113,8.064174,0.34534534534534533
E2956_890,-3.6959631,2.6482975,3.7524073,0.8908908908908909
E2957_973,11.5174465,2.6430025,2.0858533,0.973973973973974
E2958_282,12.427806,-0.12004729,0.19930696,0.2822822822822823
E2959_261,12.287872,-0.7959134,7.30433,0.26126126126126126
E2960_390,8.758329,8.183047,4.4264293,0.39039039039039036
E2961_966,11.215557,3.0570724,1.0785317,0.9669669669669669
E2962_311,11.835628,2.459454,8.1122,0.3113113113113113
E2963_732,10.695655,5.470064,6.8316584,0.7327327327327328
E2964_1,-0.72449404,10.98768,7.603902,0.001001001001001001
E2965_738,11.073408,3.70403,2.312885,0.7387387387387387
E2966_567,12.444875,0.08487371,2.0393786,0.5675675675675675
E2967_464,11.355621,3.8364239,8.09824,0.4644644644644645
E2968_570,-3.0470827,0.36164805,4.3736525,0.5705705705705706
E2969_91,-3.2343633,3.694495,4.779451,0.09109109109109109
E2970_806,-2.603283,2.1643734,5.2237163,0.8068068068068068
E2971_171,12.372723,0.08010899,5.4159527,0.17117117117117117
E2972_955,-2.5104463,2.0861835,4.482007,0.955955955955956
E2973_311,11.999749,1.7622874,7.66371,0.3113113113113113
E2974_911,11.552532,3.3418221,7.983496,0.9119119119119119
E2975_101,-2.4534004,4.9546423,4.4420514,0.1011011011011011
E2976_34,-1.3396888,9.668669,5.321855,0.03403403403403404
E2977_918,11.2309,4.09312,8.219912,0.918918918918919
E2978_302,-4.0401845,2.5958807,4.9656,0.3023023023023023
E2979_637,12.422066,-0.067460686,0.30613235,0.6376376376376376
E2980_725,12.025057,1.4863172,7.859292,0.7257257257257257
E2981_518,11.16415,4.171511,4.3610787,0.5185185185185185
E2982_616,11.34603,3.0343335,2.0693774,0.6166166166166166
E2983_884,11.742912,2.0500586,9.144745,0.8848848848848849
E2984_402,10.162385,4.5916257,0.590086,0.4024024024024024
E2985_485,-2.4753923,2.1768198,4.3900557,0.4854854854854855
E2986_301,10.269189,6.0953517,7.389725,0.3013013013013013
E2987_277,12.291496,0.311756,6.653212,0.2772772772772773
E2988_853,10.435189,4.907881,2.211809,0.8538538538538538
E2989_107,-0.046076555,8.368344,3.0962708,0.10710710710710711
E2990_462,11.462309,3.4737213,4.389638,0.4624624624624625
E2991_570,-3.5529084,0.9475615,5.2342873,0.5705705705705706
E2992_235,3.4694226,8.803638,0.09608138,0.23523523523523523
E2993_278,10.598322,3.5553563,-0.48107103,0.2782782782782783
E2994_420,11.940593,2.1821349,7.6863246,0.42042042042042044
E2995_185,-3.7262244,2.9479227,4.3240705,0.18518518518518517
E2996_910,9.345448,7.5505347,5.301344,0.9109109109109109
E2997_8,-0.9806612,10.271564,6.919242,0.008008008008008008
E2998_553,10.342652,5.941215,5.0966187,0.5535535535535535
E2999_970,11.795003,2.7725427,6.9972725,0.970970970970971
E3000_519,10.438199,5.8920503,5.6988235,0.5195195195195195
E3001_217,-2.5239434,1.9418744,4.669781,0.2172172172172172
E3002_935,10.707287,3.9574845,1.1108415,0.9359359359359359
E3003_436,11.909076,2.3447776,5.3118005,0.4364364364364364
E3004_598,9.461227,6.315053,2.5093958,0.5985985985985987
E3005_665,10.615813,5.319384,4.5833464,0.6656656656656657
E3006_214,11.58256,2.740259,2.9179251,0.21421421421421422
E3007_651,-2.857641,1.1870161,3.6050713,0.6516516516516516
E3008_751,9.589035,6.5335517,3.2585132,0.7517517517517518
E3009_654,11.804067,2.5664868,4.668439,0.6546546546546547
E3010_761,10.920693,4.574789,3.8319364,0.7617617617617618
E3011_184,2.1817155,8.82693,1.9865339,0.1841841841841842
E3012_716,12.342748,0.24551366,4.759249,0.7167167167167167
E3013_552,12.029019,1.9206502,5.866323,0.5525525525525525
E3014_271,10.903348,4.878096,8.043848,0.27127127127127126
E3015_217,3.8167717,8.547471,1.3886634,0.2172172172172172
E3016_898,-3.6086307,0.89397985,3.811787,0.8988988988988988
E3017_22,-1.8429818,9.633504,6.486822,0.022022022022022022
E3018_216,7.381075,7.166619,1.035264,0.21621621621621623
E3019_440,9.773766,6.5801806,4.121094,0.44044044044044045
E3020_963,11.747573,2.941739,5.5032454,0.963963963963964
E3021_607,12.0649605,0.8951107,-0.06834017,0.6076076076076076
E3022_658,10.715002,3.5358157,-0.12861797,0.6586586586586587
E3023_426,11.53443,3.4787314,7.58977,0.4264264264264264
E3024_92,-2.4049277,4.429059,3.8591282,0.0920920920920921
E3025_8,-1.1643993,10.03206,6.6282597,0.008008008008008008
E3026_629,9.869278,6.7114573,5.1924233,0.6296296296296297
E3027_441,-3.4366658,0.8306732,5.317213,0.44144144144144143
E3028_643,-3.00938,2.774957,3.891414,0.6436436436436437
E3029_342,12.279549,0.6907817,6.0842195,0.34234234234234234
E3030_645,-2.4164126,1.8955945,3.4367394,0.6456456456456456
E3031_751,11.784362,1.0001373,9.495048,0.7517517517517518
E3032_971,11.474041,3.4351504,4.315504,0.9719719719719719
E3033_141,4.296865,8.507392,0.78487325,0.14114114114114115
E3034_134,2.8543615,8.856156,0.53925914,0.13413413413413414
E3035_156,3.3469052,8.860018,-0.119391724,0.15615615615615616
E3036_600,12.458148,-0.5472868,-0.007905882,0.6006006006006006
E3037_678,12.441413,-0.43979016,-0.12926613,0.6786786786786787
E3038_846,9.236805,5.945312,1.3354733,0.8468468468468469
E3039_208,4.7729564,8.371735,0.36779684,0.2082082082082082
E3040_849,11.679018,2.9090934,4.5246716,0.8498498498498499
E3041_167,2.634578,8.644534,0.2578033,0.16716716716716717
E3042_439,-3.8029206,1.3665955,3.4488416,0.4394394394394394
E3043_32,-4.1345468,8.065254,6.782603,0.03203203203203203
E3044_994,12.011482,1.7028612,4.217288,0.994994994994995
E3045_333,11.825867,2.3134935,8.471254,0.3333333333333333
E3046_787,-3.0388567,2.9406831,4.4637785,0.7877877877877878
E3047_899,-3.3930948,0.8669141,3.9576297,0.8998998998998999
E3048_830,12.355447,0.007795479,6.1526694,0.8308308308308309
E3049_533,9.248423,7.348653,4.0117116,0.5335335335335335
E3050_319,11.883648,2.4561753,5.422417,0.31931931931931934
E3051_526,12.157958,1.335744,6.2586255,0.5265265265265265
E3052_578,-4.2167435,0.6978434,4.2762074,0.5785785785785785
E3053_339,12.3034725,-0.7938075,7.1810803,0.33933933933933935
E3054_225,-3.9931242,1.254672,5.3651953,0.22522522522522523
E3055_741,11.259391,3.7911582,3.590686,0.7417417417417418
E3056_237,8.734801,8.131207,4.247936,0.23723723723723725
E3057_268,12.0429735,1.2070122,0.5364112,0.2682682682682683
E3058_330,-0.31473383,7.362759,2.7823458,0.3303303303303303
E3059_610,11.205509,4.460478,6.7938504,0.6106106106106106
E3060_910,-4.6775403,1.1415107,4.4591017,0.9109109109109109
E3061_149,-4.5229716,1.5949609,4.704152,0.14914914914914915
E3062_460,10.616252,5.136589,8.761736,0.46046046046046046
E3063_253,11.169843,2.970594,0.571281,0.25325325325325326
E3064_376,10.283756,6.0557785,7.487779,0.3763763763763764
E3065_593,11.794064,1.8697395,1.3045812,0.5935935935935935
E3066_29,-1.0833297,9.470965,5.0042386,0.02902902902902903
E3067_120,2.694262,9.170806,0.439669,0.12012012012012012
E3068_869,12.477662,-1.3062236,5.4900513,0.8698698698698699
E3069_551,12.213868,0.84948146,3.9121523,0.5515515515515516
E3070_405,10.501788,5.3212743,3.9280882,0.40540540540540543
E3071_984,11.910072,2.283878,7.76546,0.984984984984985
E3072_104,-2.3206239,5.2783904,4.3487678,0.1041041041041041
E3073_231,12.400699,-0.11885159,0.023477629,0.23123123123123124
E3074_317,11.307349,3.4565482,9.165718,0.3173173173173173
E3075_72,-1.474363,9.551748,5.241299,0.07207207207207207
E3076_644,-4.09515,1.0266584,5.28987,0.6446446446446447
E3077_275,5.9670734,7.867525,0.9294127,0.2752752752752753
E3078_340,5.579294,8.034487,1.0138712,0.34034034034034033
E3079_575,12.318059,-2.3852198,7.376428,0.5755755755755756
E3080_141,2.6312475,8.847092,0.8819536,0.14114114114114115
E3081_312,10.797235,4.051633,1.6772631,0.3123123123123123
E3082_178,2.562788,8.862882,1.0323292,0.1781781781781782
E3083_810,11.242266,2.0488772,10.46862,0.8108108108108109
E3084_198,10.24221,3.7119305,-0.994992,0.1981981981981982
E3085_953,-2.4294078,1.9689401,3.4163513,0.953953953953954
E3086_560,12.245203,0.8029928,5.102538,0.5605605605605606
E3087_631,11.189547,2.214386,-0.98049074,0.6316316316316316
E3088_45,-2.9798348,9.639676,6.064958,0.04504504504504504
E3089_619,10.071241,4.169077,-0.56259394,0.6196196196196196
E3090_998,12.262397,-0.9124597,7.4814095,0.998998998998999
E3091_4,-0.7750128,10.857693,7.481102,0.004004004004004004
E3092_456,11.505258,3.6790469,6.8871574,0.45645645645645644
E3093_661,-4.831238,1.487474,4.270936,0.6616616616616616
E3094_637,10.878772,3.6641438,10.12284,0.6376376376376376
E3095_78,-2.2767978,6.117335,4.69709,0.07807807807807808
E3096_303,10.313184,3.4576583,-1.2828078,0.3033033033033033
E3097_954,-3.7170248,0.4601133,3.870385,0.954954954954955
E3098_660,9.886799,6.6637545,5.092328,0.6606606606606606
E3099_839,9.355276,7.5503206,5.382089,0.8398398398398398
E3100_935,-3.2915766,2.7206252,4.1443133,0.9359359359359359
E3101_809,-3.7010956,2.6498802,4.048109,0.8098098098098098
E3102_618,11.540989,3.4146793,5.018307,0.6186186186186187
E3103_582,9.720968,6.6538997,4.1046915,0.5825825825825826
E3104_341,10.367617,6.029673,5.980937,0.34134134134134136
E3105_474,10.149602,5.4049582,2.4039683,0.4744744744744745
E3106_372,12.372552,-1.0178965,6.581281,0.37237237237237236
E3107_91,-0.98480237,9.373419,4.80827,0.09109109109109109
E3108_260,-3.191905,1.0214801,4.75543,0.2602602602602603
E3109_611,10.803974,5.2264752,7.4052434,0.6116116116116116
E3110_884,12.311483,0.38337165,0.6709486,0.8848848848848849
E3111_334,-3.7345586,2.6544435,3.756916,0.33433433433433435
E3112_110,-0.11304811,8.44772,3.221039,0.11011011011011011
E3113_197,-0.34646812,7.324904,2.797696,0.1971971971971972
E3114_790,9.113183,7.935955,5.3133254,0.7907907907907908
E3115_940,10.321402,6.036621,5.342458,0.9409409409409409
E3116_892,11.161511,4.4143085,7.616231,0.8928928928928929
E3117_225,11.94674,1.1049068,-0.196937,0.22522522522522523
E3118_596,9.471331,6.5792646,3.069766,0.5965965965965966
E3119_130,-4.2247663,2.7335386,4.372926,0.13013013013013014
E3120_216,12.555329,-0.3668036,1.5285054,0.21621621621621623
E3121_259,5.817228,7.9460487,1.0321575,0.25925925925925924
E3122_549,11.080523,2.9928994,0.0029867212,0.5495495495495496
E3123_231,12.157341,1.3145196,5.9660096,0.23123123123123124
E3124_320,11.785114,2.448008,8.677249,0.3203203203203203
E3125_292,-0.052385677,8.363026,3.1031454,0.2922922922922923
E3126_958,10.5546,4.5794387,9.8131485,0.958958958958959
E3127_37,-3.5129366,8.6979885,6.3589973,0.037037037037037035
E3128_366,-2.6079714,3.3015213,4.4446254,0.3663663663663664
E3129_282,8.757487,6.9423857,2.2813895,0.2822822822822823
E3130_697,11.142777,4.2302756,4.4100018,0.6976976976976977
E3131_708,11.244776,3.2684305,2.0979648,0.7087087087087087
E3132_887,11.044606,3.2368884,10.202704,0.8878878878878879
E3133_430,11.357194,3.6400518,3.9633765,0.43043043043043044
E3134_855,10.838149,2.7207499,-1.1716795,0.8558558558558559
E3135_988,-3.4062822,2.767867,4.369915,0.988988988988989
E3136_121,-2.637556,9.06277,5.6484723,0.12112112112112113
E3137_56,-2.8109581,9.582804,5.865795,0.056056056056056056
E3138_68,-4.0081377,8.189117,6.694479,0.06806806806806807
E3139_871,10.931064,3.3718715,0.43842503,0.8718718718718719
E3140_491,9.2697935,7.7099547,5.5104313,0.4914914914914915
E3141_528,11.362775,3.0477605,2.1978977,0.5285285285285285
E3142_829,10.81567,4.0168657,1.7042834,0.8298298298298298
E3143_47,-4.029259,8.169422,6.703817,0.04704704704704705
E3144_454,10.747857,5.234232,7.77924,0.4544544544544545
E3145_785,12.289959,-0.18714422,7.176201,0.7857857857857858
E3146_620,-3.6838527,0.49545082,4.9335384,0.6206206206206206
E3147_372,11.140573,2.700064,-0.54762375,0.37237237237237236
E3148_875,10.597722,5.3079348,4.0994806,0.8758758758758759
E3149_339,9.276249,7.4502974,4.414947,0.33933933933933935
E3150_831,9.362748,7.540186,5.3859553,0.8318318318318318
E3151_306,1.3803513,8.837279,2.3432903,0.3063063063063063
E3152_471,12.318002,0.583467,5.501854,0.47147147147147145
E3153_235,12.003069,1.2414037,0.29066297,0.23523523523523523
E3154_318,11.831992,2.6730504,7.0958343,0.3183183183183183
E3155_951,11.433424,3.8616898,6.1904063,0.9519519519519519
E3156_556,9.971701,6.4946246,4.917839,0.5565565565565566
E3157_615,9.474776,6.8840117,3.7049272,0.6156156156156156
E3158_59,-3.3774762,9.344486,6.3952785,0.05905905905905906
E3159_2,-0.74312687,10.966285,7.5824113,0.002002002002002002
E3160_862,-3.01023,1.875717,5.5451984,0.8628628628628628
E3161_805,11.316486,4.0911584,5.4779925,0.8058058058058059
E3162_168,3.9561205,8.689457,-0.6487562,0.16816816816816818
E3163_986,-4.8238735,1.5153338,4.3305755,0.986986986986987
E3164_487,11.563093,3.475877,7.310474,0.4874874874874875
E3165_318,11.974712,1.6391705,3.1222835,0.3183183183183183
E3166_314,1.9842434,8.661412,1.099427,0.31431431431431434
E3167_560,10.827762,5.1846023,7.375116,0.5605605605605606
E3168_513,9.26566,6.14324,1.7291464,0.5135135135135135
E3169_876,12.380343,-1.3271921,6.611992,0.8768768768768769
E3170_821,10.517262,4.912823,9.511768,0.8218218218218218
E3171_885,-3.5538783,3.0200317,4.104967,0.8858858858858859
E3172_609,10.289048,6.1100717,5.4322214,0.6096096096096096
E3173_380,-3.8720205,2.3405142,5.0963674,0.38038038038038036
E3174_917,12.418865,-1.5986071,6.4733286,0.9179179179179179
E3175_383,10.2988615,3.480513,-1.28076,0.3833833833833834
E3176_692,11.877773,-0.8030122,9.355948,0.6926926926926927
E3177_876,8.678176,6.872287,2.0525491,0.8768768768768769
E3178_578,11.028522,4.0002146,2.855693,0.5785785785785785
